Cycle,Joystick1/Buttons[0],Joystick1/Buttons[1],Joystick1/Buttons[2],Joystick1/Buttons[3],Joystick1/Buttons[4],Joystick1/Buttons[5],Joystick1/Buttons[6],Joystick1/Buttons[7],Joystick1/Buttons[8],Joystick1/Buttons[9],Joystick1/Buttons[10],Joystick1/Buttons[11],Joystick1/Axes[0],Joystick1/Axes[1],Joystick1/Axes[2],Joystick1/Axes[3],Joystick1/Axes[4],Joystick1/Axes[5],Joystick2/Buttons[0],Joystick2/Buttons[1],Joystick2/Buttons[2],Joystick2/Buttons[3],Joystick2/Buttons[4],Joystick2/Buttons[5],Joystick2/Buttons[6],Joystick2/Buttons[7],Joystick2/Buttons[8],Joystick2/Buttons[9],Joystick2/Buttons[10],Joystick2/Buttons[11],Joystick2/Axes[0],Joystick2/Axes[1],Joystick2/Axes[2],Joystick2/Axes[3],Joystick2/Axes[4],Joystick2/Axes[5],Joystick3/Buttons[0],Joystick3/Buttons[1],Joystick3/Buttons[2],Joystick3/Buttons[3],Joystick3/Buttons[4],Joystick3/Buttons[5],Joystick3/Buttons[6],Joystick3/Buttons[7],Joystick3/Buttons[8],Joystick3/Buttons[9],Joystick3/Buttons[10],Joystick3/Axes[0],Joystick3/Axes[1],Joystick3/Axes[2],DrivetrainData/ControlModes,DrivetrainData/OpenLoopOutputs,DrivetrainData/DesiredRates,DrivetrainData/PositionSetpoints,DrivetrainData/MaxSpeeds,DrivetrainData/PositionStartLocations,DrivetrainData/ZeroHeading,DrivetrainData/PositionSetpointChanged,DrivetrainData/SyncArc,DrivetrainData/OverrideForwardCurrentLimit,DrivetrainData/OverrideReverseCurrentLimit,DrivetrainData/ForwardCurrentLimit,DrivetrainData/ReverseCurrentLimit,Climb/State,PneumaticsAngle/State,PneumaticsCollector/State
370,1,0,0,0,0,0,0,0,0,0,0,0,-0.09375,-0.203125,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.178479,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
371,1,0,0,0,0,0,0,0,0,0,0,0,-0.09375,-0.21875,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.194588,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
372,1,0,0,0,0,0,0,0,0,0,0,0,-0.101563,-0.234375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.210696,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
373,1,0,0,0,0,0,0,0,0,0,0,0,-0.101563,-0.25,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.226804,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
374,1,0,0,0,0,0,0,0,0,0,0,0,-0.101563,-0.257813,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.234858,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
375,1,0,0,0,0,0,0,0,0,0,0,0,-0.109375,-0.265625,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.242912,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
376,1,0,0,0,0,0,0,0,0,0,0,0,-0.109375,-0.28125,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.259021,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
377,1,0,0,0,0,0,0,0,0,0,0,0,-0.117188,-0.289063,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.267075,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
378,1,0,0,0,0,0,0,0,0,0,0,0,-0.117188,-0.296875,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.275129,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
379,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,-0.320313,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.299291,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
380,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,-0.328125,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.307345,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
381,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,-0.34375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.323454,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
382,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,-0.359375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.339562,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
383,1,0,0,0,0,0,0,0,0,0,0,0,-0.132813,-0.375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.35567,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
384,1,0,0,0,0,0,0,0,0,0,0,0,-0.132813,-0.382813,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.363724,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
385,1,0,0,0,0,0,0,0,0,0,0,0,-0.140625,-0.398438,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.379832,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
386,1,0,0,0,0,0,0,0,0,0,0,0,-0.140625,-0.414063,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.395941,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
387,1,0,0,0,0,0,0,0,0,0,0,0,-0.148438,-0.429688,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.412049,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
388,1,0,0,0,0,0,0,0,0,0,0,0,-0.148438,-0.4375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.420103,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
389,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,-0.460938,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.444265,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
390,1,0,0,0,0,0,0,0,0,0,0,0,-0.164063,-0.476563,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.460374,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
391,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.492188,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.476482,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
392,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.5,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.484536,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
393,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.507813,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.49259,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
394,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.507813,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.49259,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
395,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.507813,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.49259,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
396,1,0,0,0,0,0,0,0,0,0,0,0,-0.171875,-0.492188,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.476482,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
397,1,0,0,0,0,0,0,0,0,0,0,0,-0.179688,-0.484375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.468428,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
398,1,0,0,0,0,0,0,0,0,0,0,0,-0.179688,-0.46875,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.45232,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
399,1,0,0,0,0,0,0,0,0,0,0,0,-0.1875,-0.429688,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.412049,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
400,1,0,0,0,0,0,0,0,0,0,0,0,-0.195313,-0.398438,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.379832,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
401,1,0,0,0,0,0,0,0,0,0,0,0,-0.203125,-0.34375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.323454,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
402,1,0,0,0,0,0,0,0,0,0,0,0,-0.210938,-0.296875,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.275129,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
403,1,0,0,0,0,0,0,0,0,0,0,0,-0.226563,-0.234375,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.210696,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
404,1,0,0,0,0,0,0,0,0,0,0,0,-0.226563,-0.195313,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.170425,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
405,1,0,0,0,0,0,0,0,0,0,0,0,-0.226563,-0.140625,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.114046,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
406,1,0,0,0,0,0,0,0,0,0,0,0,-0.210938,-0.101563,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.0737758,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
407,1,0,0,0,0,0,0,0,0,0,0,0,-0.179688,-0.046875,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0.0173969,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
408,1,0,0,0,0,0,0,0,0,0,0,0,-0.148438,-0.015625,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,0,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
409,1,0,0,0,0,0,0,0,0,0,0,0,-0.078125,0.0314961,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.00154233,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
410,1,0,0,0,0,0,0,0,0,0,0,0,-0.015625,0.0314961,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.00154233,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
411,1,0,0,0,0,0,0,0,0,0,0,0,-0.046875,0.0393701,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.00965988,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
412,1,0,0,0,0,0,0,0,0,0,0,0,-0.0859375,0.0472441,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0177774,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
413,1,0,0,0,0,0,0,0,0,0,0,0,-0.0859375,0.0472441,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0177774,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
414,1,0,0,0,0,0,0,0,0,0,0,0,-0.078125,0.0472441,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0177774,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
415,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0551181,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.025895,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
416,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0629921,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0340125,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
417,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0708661,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.04213,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
418,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0787402,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0502476,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
419,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0866142,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0583651,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
420,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.0944882,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0664827,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
421,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.110236,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0827178,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
422,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.11811,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.0908353,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
423,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.141732,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.115188,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
424,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.15748,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.131423,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
425,1,0,0,0,0,0,0,0,0,0,0,0,-0.0703125,0.181102,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.155776,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
426,1,0,0,0,0,0,0,0,0,0,0,0,-0.078125,0.204724,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.180128,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
427,1,0,0,0,0,0,0,0,0,0,0,0,-0.0859375,0.23622,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.212598,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
428,1,0,0,0,0,0,0,0,0,0,0,0,-0.09375,0.259843,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.236951,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
429,1,0,0,0,0,0,0,0,0,0,0,0,-0.101563,0.283465,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.261304,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
430,1,0,0,0,0,0,0,0,0,0,0,0,-0.109375,0.307087,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.285656,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
431,1,0,0,0,0,0,0,0,0,0,0,0,-0.109375,0.330709,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.310009,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
432,1,0,0,0,0,0,0,0,0,0,0,0,-0.117188,0.346457,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.326244,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
433,1,0,0,0,0,0,0,0,0,0,0,0,-0.117188,0.370079,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.350597,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
434,1,0,0,0,0,0,0,0,0,0,0,0,-0.117188,0.385827,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.366832,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
435,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,0.409449,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.391184,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
436,1,0,0,0,0,0,0,0,0,0,0,0,-0.125,0.433071,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.415537,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
437,1,0,0,0,0,0,0,0,0,0,0,0,-0.132813,0.456693,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.43989,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
438,1,0,0,0,0,0,0,0,0,0,0,0,-0.132813,0.472441,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.456125,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
439,1,0,0,0,0,0,0,0,0,0,0,0,-0.140625,0.496063,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.480477,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
440,1,0,0,0,0,0,0,0,0,0,0,0,-0.148438,0.511811,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.496712,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
441,1,0,0,0,0,0,0,0,0,0,0,0,-0.148438,0.527559,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.512947,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
442,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.543307,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.529183,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
443,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.559055,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.545418,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
444,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.574803,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.561653,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
445,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.590551,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.577888,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
446,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.598425,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.586005,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
447,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.606299,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.594123,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
448,1,0,0,0,0,0,0,0,0,0,0,0,-0.15625,0.614173,0,0.00787402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.24472e-306,-0.60224,0,0,0,2.67451e-038,0,45,0,0,0.5,0.5,0,1,1
